	GO:0043226	GO:0043231	GO:0005623	GO:0044424	GO:0044464	GO:0043229	GO:0005622	GO:0043227	GO:0044446	GO:0005634	GO:0044428	GO:0044422	GO:0070013	GO:0043233	GO:0031974	GO:0016604	GO:0005654	GO:0031981	GO:0032991	GO:0005737	GO:0044444	GO:0044451	GO:0005829	GO:0006807	GO:0008152	GO:0034641	GO:0031967	GO:0006139	GO:0005730	GO:0031975	GO:0044237	GO:0044238	GO:0043232	GO:0005739	GO:0005635	GO:0016607	GO:0044260	GO:0044429	GO:0031966	GO:0043170	GO:0005740	GO:0000785	GO:0031965	GO:0005759	GO:0030529	GO:0005793	GO:0044445	GO:0005774	GO:0090304	GO:0042470	GO:0005741	GO:0005488	GO:0000786	GO:0043234	GO:0005758	GO:0005813	GO:0044437	GO:0031970	GO:0005815	GO:0044455	GO:0016605	GO:0019866	GO:0009058	GO:0005840	GO:0003676	GO:0044249	GO:0031090	GO:0016070	GO:0044448	GO:0015630	GO:0003924	GO:0031968	GO:0033116	GO:0005625	GO:0030496	GO:0032155	GO:0030120	GO:0015934	GO:0019867	GO:0051082	GO:0005694	GO:0071013	GO:0005637	GO:0022626	GO:0032154	GO:0046907	GO:0035770	GO:0030176	GO:0010467	GO:0035097	GO:0016234	GO:0006996	GO:0031301	GO:0005770	GO:0051649	GO:0017111	GO:0043933	GO:0031227	GO:0071339	GO:0005652
SydhTfbsGm12878P300	9.462457e-5	2.967030e-8	4.143137e-7	4.375658e-11	3.623628e-7	1.332115e-4	6.018481e-11	3.600289e-8	8.189019e-4	4.929774e-3	6.236494e-6	3.197001e-3	1.451291e-1	9.380900e-2	8.597695e-2	7.324149e-1	1.741351e-5	5.978874e-4	1.000000e+0	6.510872e-26	1.212137e-10	3.942235e-5	1.364291e-9	1.000000e+0	8.700180e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.955259e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	9.098789e-5	1.000000e+0	1.000000e+0	4.931033e-3	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.749735e-16	1.000000e+0	5.631949e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.937319e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.486177e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.197187e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.718961e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Pol2	2.963458e-222	6.408741e-255	6.745884e-46	1.950060e-256	4.532805e-46	2.310631e-222	1.245674e-258	1.290360e-255	1.566630e-136	2.832369e-165	1.439097e-127	3.174765e-132	1.559911e-126	7.376510e-122	1.077164e-124	3.568533e-22	8.023127e-85	6.453014e-110	8.825759e-55	4.252262e-154	1.586045e-132	3.490181e-33	4.198589e-66	2.408217e-108	5.543901e-131	1.801147e-109	1.184545e-28	1.011930e-121	6.482403e-34	1.198392e-27	4.825724e-168	2.809781e-119	1.940848e-33	8.382051e-73	6.798234e-9	1.155547e-12	4.626571e-164	3.151583e-33	1.384784e-17	2.056238e-126	5.642876e-19	1.198966e-8	8.846932e-6	1.910326e-17	3.856143e-50	9.134531e-4	8.273000e-8	2.691271e-3	4.549395e-121	1.313617e-1	6.862210e-2	7.473456e-61	3.778212e-1	2.794227e-25	5.664085e-1	2.740837e-20	3.146605e-2	3.401657e-1	1.404152e-23	2.752444e-8	3.311895e-4	1.070082e-13	3.723875e-73	9.607755e-24	3.046701e-58	2.853273e-73	5.907382e-30	9.450990e-89	1.000000e+0	1.622424e-23	1.000000e+0	3.297769e-2	1.000000e+0	1.000000e+0	2.367107e-4	2.046324e-4	1.070753e-2	1.130596e-7	1.291519e-2	1.337755e-6	1.622516e-28	1.121167e-12	1.000000e+0	3.658400e-6	4.851522e-4	1.050999e-33	1.000000e+0	1.945298e-2	3.562332e-87	7.869488e-6	1.000000e+0	1.952226e-59	6.996696e-6	2.822122e-1	2.177717e-15	1.795465e-8	6.429885e-27	3.691423e-1	1.040367e-1	1.000000e+0	
SydhTfbsGm12878Pol2s2	4.270698e-148	6.065116e-153	5.492784e-31	6.958605e-165	4.481433e-31	3.786172e-148	2.966623e-161	1.118099e-153	7.635760e-105	2.407359e-93	2.738404e-91	4.077765e-102	1.377548e-91	5.275302e-88	1.056867e-90	2.210901e-18	2.489149e-58	1.481874e-79	2.717677e-51	7.742998e-90	4.603914e-75	8.122933e-25	4.906683e-46	5.553258e-85	6.840556e-95	1.180908e-87	3.064815e-14	1.253203e-100	6.935402e-27	5.956855e-14	1.918736e-119	5.464215e-93	4.444649e-33	4.052302e-45	2.238497e-1	1.193256e-11	4.295040e-121	2.362960e-19	1.330369e-11	5.566276e-99	2.430683e-12	2.185815e-11	1.000000e+0	2.557801e-9	5.029594e-62	1.468037e-2	6.270597e-18	1.000000e+0	2.937576e-95	7.077555e-2	6.444967e-2	3.306486e-30	4.412761e-6	6.216330e-16	8.508717e-1	7.921234e-5	1.000000e+0	9.362559e-1	1.860309e-4	1.797796e-9	1.580290e-1	1.758132e-9	2.042073e-55	4.425850e-34	5.492666e-51	2.606530e-56	5.422285e-14	4.930248e-72	1.000000e+0	1.678716e-5	1.436713e-1	7.335365e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	9.265640e-2	7.418001e-14	3.662890e-1	1.413329e-6	1.576275e-18	1.459716e-15	1.000000e+0	4.386195e-20	1.000000e+0	1.024645e-22	1.000000e+0	1.000000e+0	4.568788e-74	6.233486e-1	1.000000e+0	2.112830e-33	2.913086e-3	1.000000e+0	2.487526e-9	1.204703e-7	7.324862e-33	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Pol3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.042008e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.087562e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.132916e-1	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	
SydhTfbsGm12878Rad21	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.306732e-19	1.742691e-11	1.000000e+0	6.811464e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.515535e-15	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.485692e-2	1.000000e+0	1.000000e+0	4.996941e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.493245e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Rfx5200401194	2.124413e-44	1.310597e-48	1.306437e-9	1.075240e-52	1.186995e-9	1.719060e-44	4.478069e-52	3.300866e-48	2.841972e-32	2.672753e-33	6.039030e-25	2.086250e-31	1.943194e-26	7.625769e-26	1.339015e-27	2.142492e-1	2.418580e-18	8.300856e-24	1.506504e-8	1.783742e-34	8.324939e-29	1.547338e-3	1.780234e-12	2.463269e-18	1.287249e-20	2.210658e-19	7.993286e-3	6.100690e-21	4.205851e-5	1.055152e-2	5.068538e-26	1.192834e-20	5.099318e-11	1.083333e-4	4.112865e-1	1.000000e+0	2.955168e-25	5.515273e-2	1.000000e+0	4.081154e-20	1.000000e+0	1.018168e-3	1.000000e+0	1.000000e+0	1.818980e-4	1.000000e+0	1.000000e+0	1.000000e+0	8.880386e-18	1.000000e+0	1.000000e+0	5.641069e-16	1.000000e+0	1.733218e-3	1.000000e+0	4.244389e-6	1.000000e+0	8.155940e-1	2.770597e-7	1.000000e+0	1.000000e+0	1.000000e+0	4.709818e-10	1.000000e+0	9.722037e-7	9.437840e-10	2.372997e-5	2.035534e-9	1.000000e+0	1.305943e-11	1.000000e+0	1.000000e+0	1.000000e+0	NA	2.974680e-3	1.197280e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.021894e-11	6.169256e-1	1.000000e+0	1.000000e+0	6.082256e-2	8.537804e-5	1.000000e+0	1.000000e+0	3.212789e-10	1.000000e+0	1.000000e+0	1.543364e-20	7.087521e-2	1.000000e+0	2.765791e-3	1.133632e-2	2.249523e-3	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Sin3anb6001263	4.812715e-174	1.456202e-189	1.162335e-37	1.172757e-184	1.652764e-37	7.737760e-174	2.193670e-187	4.879003e-190	1.472132e-128	7.689616e-123	1.347581e-110	1.394132e-122	1.936951e-113	6.147370e-109	7.738686e-113	2.715957e-14	3.052211e-76	5.898655e-102	5.291661e-48	6.029984e-95	9.183915e-84	3.556788e-30	7.385321e-45	1.706289e-87	1.340760e-94	1.911017e-90	2.716373e-16	8.806548e-106	1.194467e-35	1.344107e-15	4.762018e-126	3.249348e-87	2.101909e-42	1.506472e-38	9.984538e-6	7.819967e-8	6.599431e-126	2.826926e-17	1.606071e-8	9.103660e-97	4.731350e-9	1.720855e-12	2.920225e-3	3.858094e-11	4.526303e-42	6.881364e-1	3.828631e-7	1.165512e-1	2.374208e-99	1.000000e+0	3.035733e-1	2.654795e-42	1.161946e-1	1.760776e-21	1.339269e-1	2.898955e-19	4.529823e-1	9.531678e-2	6.882058e-23	1.766797e-4	2.131724e-3	4.126050e-8	2.240222e-44	9.194373e-16	1.490249e-50	4.205223e-45	3.151595e-19	5.897528e-66	1.000000e+0	7.175811e-22	3.426603e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.559000e-3	1.000000e+0	5.052556e-2	1.215943e-7	1.000000e+0	6.013723e-3	3.124211e-33	4.059088e-8	2.497603e-1	4.607394e-7	1.000000e+0	2.751657e-22	1.000000e+0	1.000000e+0	1.076157e-65	1.665773e-2	1.000000e+0	7.691714e-53	1.774075e-1	5.726772e-1	5.790722e-14	1.561903e-11	1.820558e-21	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Smc3ab9263	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.466318e-20	2.754887e-12	1.000000e+0	3.543436e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.462332e-16	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.746466e-4	1.000000e+0	1.000000e+0	3.394888e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.275991e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Spt20	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.321064e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	NA	1.000000e+0	NA	NA	1.000000e+0	NA	1.000000e+0	NA	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	NA	NA	NA	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	6.877778e-1	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	NA	NA	NA	NA	NA	NA	NA	1.000000e+0	NA	NA	1.000000e+0	NA	NA	1.000000e+0	NA	NA	NA	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	NA	
SydhTfbsGm12878Stat1	4.911843e-6	2.459971e-7	1.613903e-4	2.149617e-11	2.274612e-4	4.970840e-6	8.324404e-12	2.637377e-7	9.794585e-1	8.022746e-10	1.606560e-4	9.894880e-1	1.398450e-2	2.237249e-3	2.236224e-3	1.000000e+0	2.518044e-5	6.644230e-4	1.000000e+0	2.177347e-6	7.886385e-1	1.000000e+0	1.838441e-8	5.006162e-1	5.208955e-3	1.000000e+0	1.000000e+0	3.942545e-1	1.000000e+0	1.000000e+0	9.406694e-7	7.325621e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.431362e-8	1.000000e+0	1.000000e+0	4.027649e-6	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	7.934535e-3	1.000000e+0	1.000000e+0	1.476659e-4	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	4.870303e-3	NA	NA	1.591630e-4	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	2.320909e-2	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	NA	NA	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Stat3	2.067649e-7	6.631875e-8	6.237389e-6	1.434250e-13	5.730472e-6	4.844418e-7	5.824815e-15	5.470344e-8	2.763869e-4	2.864614e-4	1.815381e-6	4.743906e-4	3.350850e-4	1.981839e-4	1.371340e-4	1.000000e+0	7.397148e-5	2.063490e-5	8.858224e-1	4.406806e-19	8.156449e-8	5.424875e-2	2.001707e-7	1.000000e+0	1.868766e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.572226e-4	4.459806e-2	8.185719e-3	1.000000e+0	1.000000e+0	1.000000e+0	9.948299e-5	1.000000e+0	1.000000e+0	3.413245e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.976021e-10	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.173114e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.009036e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.243037e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Tblr1ab24550	1.661501e-45	4.828048e-54	2.166210e-20	3.397911e-61	1.758341e-20	6.529807e-45	2.100906e-59	4.860802e-54	1.418446e-32	2.030077e-33	2.560091e-33	7.454002e-31	3.522923e-30	3.733229e-30	4.930827e-31	2.051760e-4	6.691038e-29	1.662710e-29	1.465824e-17	4.039388e-51	4.832927e-36	3.059774e-15	5.856186e-27	1.076887e-19	1.458470e-25	1.720088e-18	4.100826e-3	3.925946e-24	8.987652e-4	8.486227e-3	9.854049e-38	1.187687e-26	3.785854e-6	2.985337e-7	9.036679e-3	1.657370e-1	1.506192e-36	4.910563e-1	1.000000e+0	3.958991e-28	1.000000e+0	4.613598e-2	1.196858e-1	1.000000e+0	4.853556e-6	1.000000e+0	1.000000e+0	7.974745e-3	1.499174e-19	1.000000e+0	1.000000e+0	7.520590e-33	1.000000e+0	4.319101e-12	1.000000e+0	1.000000e+0	6.937891e-3	1.000000e+0	3.222010e-1	1.000000e+0	2.672709e-1	1.000000e+0	7.792344e-16	2.494423e-3	1.038488e-8	8.677126e-16	1.215357e-6	8.687325e-18	1.000000e+0	2.860771e-3	6.486156e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.614713e-4	1.000000e+0	1.000000e+0	5.199532e-1	1.000000e+0	1.751189e-9	1.000000e+0	1.000000e+0	1.328465e-16	6.376467e-2	1.000000e+0	1.702103e-13	1.000000e+0	1.000000e+0	2.438642e-6	6.425309e-3	6.453653e-5	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Tbp	1.949588e-102	7.402543e-116	3.291192e-30	4.232618e-132	4.358208e-30	1.550586e-102	4.454116e-131	4.564308e-116	2.285224e-71	1.424315e-78	1.055755e-67	4.624598e-69	6.363780e-70	2.345804e-68	1.441197e-69	5.712102e-13	3.172671e-47	9.227671e-59	8.223807e-41	1.261443e-90	4.476710e-70	6.118158e-18	2.081364e-54	1.463588e-56	2.837539e-67	7.131402e-57	2.230519e-10	2.016886e-68	1.961189e-17	6.503817e-10	3.155661e-90	5.346403e-65	5.233885e-23	1.566486e-29	2.012411e-3	3.511260e-8	3.474555e-88	5.829488e-14	4.190604e-6	2.978333e-67	1.207583e-5	1.016176e-7	7.838434e-2	2.428245e-11	1.729135e-45	1.778124e-1	2.858147e-10	1.000000e+0	7.383538e-61	1.706836e-1	1.000000e+0	1.326792e-44	6.465104e-3	3.289455e-14	1.000000e+0	9.586028e-4	1.000000e+0	1.000000e+0	3.594296e-5	3.076941e-3	1.000000e+0	1.407227e-5	1.674307e-34	1.910211e-18	8.688807e-30	3.781744e-35	1.345933e-14	4.550484e-44	1.000000e+0	5.822069e-6	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.726866e-1	6.527595e-1	2.017108e-8	1.000000e+0	4.260412e-5	1.804709e-15	1.441385e-9	1.000000e+0	5.692958e-10	4.294314e-1	1.743898e-18	1.000000e+0	1.000000e+0	2.590771e-44	1.032841e-2	1.000000e+0	5.658900e-28	1.000000e+0	1.000000e+0	4.640174e-7	8.466851e-9	2.128679e-21	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Tr4	2.195632e-2	1.418009e-3	1.000000e+0	3.498204e-4	1.000000e+0	1.552986e-2	6.731070e-5	1.803507e-3	3.282639e-1	1.033896e-2	1.923806e-3	8.318160e-1	9.165195e-2	1.373184e-1	9.494933e-2	1.000000e+0	2.666291e-2	4.911475e-2	1.000000e+0	1.433474e-1	3.077514e-1	1.373856e-1	3.776515e-1	2.946224e-1	6.062409e-1	1.212926e-1	1.000000e+0	1.198776e-1	1.000000e+0	1.000000e+0	3.173608e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.343225e-5	1.000000e+0	1.000000e+0	1.524308e-2	1.000000e+0	NA	1.000000e+0	1.000000e+0	2.093570e-1	1.000000e+0	1.000000e+0	NA	5.993981e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	9.402515e-2	7.262913e-1	1.000000e+0	2.150576e-1	1.000000e+0	3.024498e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.272667e-4	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Usf2	6.693798e-34	5.565087e-38	2.508666e-10	3.433493e-48	3.039174e-10	1.967753e-33	2.845003e-50	3.103584e-38	8.250703e-24	2.431493e-16	1.451181e-17	5.627813e-25	2.714089e-15	2.380371e-15	9.584535e-16	7.935015e-3	9.360027e-13	9.651201e-14	1.468796e-6	5.844372e-44	1.340692e-31	6.980020e-6	1.339347e-18	7.473617e-10	2.976672e-18	7.934773e-9	2.573052e-7	2.017374e-9	8.620050e-3	2.189471e-7	6.537849e-26	5.577964e-14	1.140550e-3	1.829112e-6	1.939725e-5	1.000000e+0	5.513692e-17	6.040455e-2	3.255433e-2	4.165668e-11	1.022988e-1	1.000000e+0	3.715698e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	9.090930e-4	4.917602e-6	1.667980e-2	9.223684e-2	3.834240e-30	1.000000e+0	3.279015e-6	1.000000e+0	1.000000e+0	5.089336e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.986832e-1	4.027582e-8	1.000000e+0	6.105911e-4	1.653039e-7	7.695415e-11	1.816741e-5	1.000000e+0	8.139688e-1	1.000000e+0	9.192873e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.075354e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.634700e-9	1.000000e+0	1.000000e+0	1.639391e-5	1.000000e+0	1.000000e+0	3.038227e-7	1.000000e+0	1.000000e+0	1.417532e-9	7.878743e-2	6.617893e-1	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsGm12878Whip	1.484584e-47	3.539036e-56	1.704601e-20	1.573598e-69	2.158905e-20	3.411617e-47	4.968777e-65	1.442770e-56	3.095486e-42	8.885764e-39	6.617603e-43	3.408644e-40	4.739145e-36	1.471769e-35	4.786471e-36	9.897129e-6	1.929558e-30	5.236330e-38	2.047562e-24	6.191588e-56	6.266240e-36	2.498635e-15	3.055391e-30	6.950172e-18	2.210255e-30	1.653403e-17	1.653039e-4	5.960032e-25	3.826416e-8	4.285897e-4	5.008724e-41	9.030742e-29	1.350024e-11	8.195977e-5	8.916731e-3	1.793228e-1	7.826134e-44	5.542715e-2	3.339556e-1	2.067110e-35	9.304790e-1	6.875477e-5	7.572030e-2	1.000000e+0	1.014506e-14	1.000000e+0	1.202899e-4	1.000000e+0	1.165107e-23	5.886432e-2	1.000000e+0	1.782564e-29	1.000000e+0	6.667527e-13	1.000000e+0	2.266626e-3	1.000000e+0	1.000000e+0	7.154038e-5	1.000000e+0	9.071351e-2	8.795237e-1	1.268416e-13	1.807716e-4	8.389866e-11	6.989930e-14	5.340968e-9	1.254295e-21	1.000000e+0	1.106422e-5	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.514904e-3	1.000000e+0	4.889322e-1	1.898637e-10	2.086046e-3	9.738397e-1	1.050816e-3	1.000000e+0	1.840180e-8	1.000000e+0	1.000000e+0	9.101426e-22	3.988124e-3	1.000000e+0	6.618933e-18	8.686882e-1	1.000000e+0	3.319041e-5	1.751767e-1	2.425846e-11	1.000000e+0	2.051890e-1	1.000000e+0	
