	GO:0043226	GO:0043231	GO:0005623	GO:0044424	GO:0044464	GO:0043229	GO:0005622	GO:0043227	GO:0044446	GO:0005634	GO:0044428	GO:0044422	GO:0070013	GO:0043233	GO:0031974	GO:0016604	GO:0005654	GO:0031981	GO:0032991	GO:0005737	GO:0044444	GO:0044451	GO:0005829	GO:0006807	GO:0008152	GO:0034641	GO:0031967	GO:0006139	GO:0005730	GO:0031975	GO:0044237	GO:0044238	GO:0043232	GO:0005739	GO:0005635	GO:0016607	GO:0044260	GO:0044429	GO:0031966	GO:0043170	GO:0005740	GO:0000785	GO:0031965	GO:0005759	GO:0030529	GO:0005793	GO:0044445	GO:0005774	GO:0090304	GO:0042470	GO:0005741	GO:0005488	GO:0000786	GO:0043234	GO:0005758	GO:0005813	GO:0044437	GO:0031970	GO:0005815	GO:0044455	GO:0016605	GO:0019866	GO:0009058	GO:0005840	GO:0003676	GO:0044249	GO:0031090	GO:0016070	GO:0044448	GO:0015630	GO:0003924	GO:0031968	GO:0033116	GO:0005625	GO:0030496	GO:0032155	GO:0030120	GO:0015934	GO:0019867	GO:0051082	GO:0005694	GO:0071013	GO:0005637	GO:0022626	GO:0032154	GO:0046907	GO:0035770	GO:0030176	GO:0010467	GO:0035097	GO:0016234	GO:0006996	GO:0031301	GO:0005770	GO:0051649	GO:0017111	GO:0043933	GO:0031227	GO:0071339	GO:0005652
HaibTfbsHepg2Gabp	6.855456e-47	1.912450e-44	1.525344e-10	1.062260e-80	8.925153e-11	9.065684e-48	4.724124e-87	1.372191e-44	2.287178e-23	4.867437e-23	5.035561e-29	3.778040e-22	6.902937e-29	7.217115e-27	4.027569e-28	3.267659e-12	4.231072e-15	1.670843e-22	3.410325e-9	4.109978e-3	1.049096e-8	2.382864e-1	5.982049e-16	5.531292e-23	2.233758e-21	3.335824e-27	1.592700e-8	3.138013e-35	2.893498e-7	1.533261e-5	7.862610e-31	2.631229e-23	1.000000e+0	1.080838e-15	6.202248e-1	3.102175e-4	7.245743e-27	5.530002e-7	8.071946e-5	1.148214e-18	1.667317e-5	1.000000e+0	1.000000e+0	1.157128e-2	8.563443e-45	1.181314e-2	4.950138e-7	1.000000e+0	1.588985e-33	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	7.453279e-2	3.457233e-1	1.000000e+0	1.000000e+0	1.000000e+0	3.158137e-4	1.902363e-3	1.418195e-4	1.602244e-3	1.562668e-18	1.377122e-7	2.389409e-4	1.000000e+0	9.898922e-23	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.825790e-1	1.000000e+0	1.000000e+0	3.073721e-2	1.000000e+0	1.024936e-9	1.000000e+0	8.718984e-8	5.094522e-2	5.284565e-13	1.000000e+0	1.484335e-9	8.591229e-2	3.485130e-23	1.000000e+0	1.000000e+0	4.571044e-22	2.538339e-1	1.000000e+0	6.361229e-2	1.000000e+0	1.000000e+0	2.917221e-8	1.000000e+0	1.000000e+0	1.000000e+0	4.109875e-5	1.000000e+0	
HaibTfbsHepg2Hdac2sc6296	1.754531e-186	3.172010e-172	8.665761e-120	1.221674e-261	9.855346e-121	2.677111e-184	2.787516e-270	2.355090e-173	2.166070e-151	2.849166e-73	2.201624e-68	2.186237e-146	9.280875e-76	7.031785e-84	7.853430e-87	2.232019e-13	3.686570e-57	5.987053e-56	7.638364e-65	3.461769e-197	2.599469e-187	1.978754e-33	2.655474e-127	7.409370e-84	2.597235e-151	1.733677e-85	1.572447e-36	1.134973e-68	2.582304e-1	2.049423e-29	3.690797e-152	9.175168e-132	2.427520e-29	4.467685e-63	1.721473e-9	2.890173e-10	5.216466e-54	4.102799e-35	3.434623e-25	1.291433e-52	7.656884e-27	1.414406e-10	9.206312e-10	3.136870e-13	1.772864e-21	1.696626e-13	1.000000e+0	9.537049e-7	2.530950e-42	6.514058e-5	1.079432e-17	5.164276e-122	2.227346e-5	3.018454e-35	5.480036e-3	3.728207e-10	3.129441e-4	8.860663e-2	3.132215e-10	6.051465e-6	1.891726e-2	3.645755e-13	5.571398e-59	1.110857e-12	3.557065e-14	1.505743e-56	2.562182e-47	9.677295e-39	7.179976e-16	1.045627e-9	1.847205e-12	3.469502e-12	4.941555e-3	8.059534e-18	4.047960e-5	3.353607e-11	1.000000e+0	2.587006e-1	3.407140e-13	2.633003e-5	1.280105e-3	2.303816e-3	1.000000e+0	1.000000e+0	8.226426e-10	1.671790e-45	1.000000e+0	1.000000e+0	1.713363e-29	1.000000e+0	5.490322e-1	8.295476e-43	1.000000e+0	5.511349e-4	3.604285e-56	5.273458e-4	3.059163e-24	1.000000e+0	8.606369e-4	1.000000e+0	
HaibTfbsHepg2Hnf4asc8987	8.836793e-196	2.254092e-188	6.280998e-150	3.474286e-262	6.663209e-150	9.183427e-194	4.311921e-274	1.389352e-189	2.831662e-147	4.524003e-72	2.331050e-57	1.200405e-141	3.257369e-60	6.612622e-66	2.192464e-70	3.147882e-4	9.334211e-37	9.286315e-40	6.700349e-59	1.330537e-238	7.729321e-225	3.392725e-16	2.660300e-131	6.483050e-73	1.387707e-175	2.606780e-73	1.895237e-45	6.514223e-55	1.000000e+0	3.852384e-37	1.061277e-168	3.931540e-147	2.716100e-26	1.319130e-88	5.322147e-11	3.611277e-4	5.007653e-50	4.283045e-45	1.593551e-32	2.645213e-50	1.740403e-34	7.387389e-12	1.123078e-7	4.014038e-16	1.359908e-14	1.370887e-8	1.000000e+0	5.277204e-5	7.314607e-29	1.000000e+0	3.296267e-22	7.244936e-159	8.814624e-6	3.208767e-35	6.022772e-6	2.410210e-2	4.352203e-4	5.436382e-5	7.977396e-3	5.359892e-4	1.000000e+0	1.600733e-17	1.616473e-56	4.533455e-10	6.034945e-13	1.730453e-51	1.781137e-62	1.057685e-24	4.488248e-19	6.118807e-5	1.867736e-10	9.556328e-16	5.517169e-2	3.135262e-28	1.112888e-6	1.281300e-7	1.000000e+0	8.021885e-1	3.085126e-16	3.388872e-11	3.776623e-5	1.047281e-1	1.000000e+0	7.639192e-1	1.658421e-6	8.681127e-47	1.000000e+0	3.110248e-6	6.425882e-18	NA	1.000000e+0	2.543849e-41	4.984314e-4	6.981511e-4	2.506242e-64	3.622004e-9	1.152867e-27	2.268386e-7	1.000000e+0	1.000000e+0	
HaibTfbsHepg2Hnf4gsc6558	1.496953e-208	2.635819e-194	2.264119e-150	3.460338e-281	4.440832e-151	9.737888e-207	1.832044e-286	5.765316e-195	7.116504e-157	1.739361e-84	7.695083e-71	2.181705e-151	4.704727e-74	1.931178e-79	6.908011e-85	1.534197e-13	3.113955e-53	2.727091e-54	2.353523e-73	2.354844e-230	1.106349e-211	5.465766e-30	1.810192e-124	8.382868e-82	2.394585e-188	3.563926e-82	2.074314e-47	2.975368e-64	1.000000e+0	4.229469e-39	1.970840e-178	1.321232e-157	2.227304e-23	1.449552e-84	4.652903e-12	6.602822e-7	9.729897e-59	4.529967e-44	5.008282e-33	2.098912e-58	9.834897e-35	2.708169e-11	9.336832e-9	1.476879e-13	3.587413e-21	2.936067e-9	2.420684e-1	3.496497e-3	2.058076e-37	4.440175e-2	4.581892e-25	2.766190e-137	3.163677e-6	1.821345e-43	1.120260e-8	9.916500e-3	5.750795e-2	3.131911e-6	1.437741e-3	2.638411e-7	4.231943e-6	9.714746e-18	4.403694e-59	1.467414e-10	1.780711e-15	9.847101e-55	9.035445e-59	1.787248e-33	2.694082e-16	2.234733e-6	2.251760e-10	5.209854e-18	1.299975e-1	6.739443e-26	1.873561e-8	7.993400e-8	1.000000e+0	1.292208e-1	1.178481e-17	1.198088e-12	4.611763e-5	3.039828e-4	7.869693e-1	1.000000e+0	3.462370e-8	3.318476e-47	1.000000e+0	8.250004e-3	4.487162e-24	NA	1.000000e+0	2.120830e-47	5.680962e-2	5.677785e-4	1.525999e-55	3.276358e-3	1.360604e-26	9.584800e-4	8.775745e-3	1.000000e+0	
HaibTfbsHepg2Jund	2.954522e-204	2.917125e-185	1.898683e-134	8.065024e-292	1.607417e-135	1.909828e-202	2.444788e-297	8.946547e-187	5.698813e-158	3.659175e-91	5.694548e-64	3.589554e-152	2.692172e-60	9.486188e-69	1.071227e-71	1.762338e-9	1.828572e-38	5.964091e-43	5.353585e-81	5.664347e-215	2.362479e-178	2.101062e-12	2.191213e-134	4.932402e-88	6.666029e-167	9.942973e-90	9.481686e-40	5.840991e-77	5.509587e-3	2.082819e-32	4.314679e-183	9.869643e-155	3.653732e-44	3.964965e-64	7.449390e-17	1.068376e-6	1.071999e-65	4.616538e-34	8.041665e-22	6.525733e-61	8.892150e-22	3.742050e-10	1.611298e-8	8.607654e-16	1.765454e-43	1.414276e-14	5.146549e-8	1.614249e-9	2.370072e-41	3.450963e-7	1.163379e-16	5.941156e-125	1.965346e-18	5.652819e-38	5.135790e-1	2.434812e-4	2.750031e-8	2.945094e-1	1.374929e-6	2.399901e-7	2.116405e-2	1.285505e-10	3.575517e-50	5.731407e-32	4.535176e-10	4.993350e-48	1.971058e-43	2.634010e-33	5.960279e-13	1.043111e-11	1.180535e-19	3.712585e-12	2.081519e-4	2.060604e-27	1.183356e-5	4.239295e-15	4.826277e-1	1.759788e-14	6.065440e-13	1.582711e-12	2.778536e-6	5.878407e-6	1.000000e+0	1.201340e-10	4.332172e-14	6.741738e-57	3.176711e-2	3.302737e-6	3.367684e-25	NA	2.180306e-2	2.346591e-53	2.969372e-1	4.331674e-3	1.962283e-71	1.384479e-15	1.695161e-38	2.633215e-6	4.282368e-1	1.836075e-3	
HaibTfbsHepg2Mbd4sc271530	2.576243e-80	7.149083e-83	1.740862e-41	2.513440e-105	8.480494e-42	2.813032e-79	1.882785e-104	1.835795e-82	1.622775e-79	1.441929e-38	8.767941e-25	3.728495e-77	3.078540e-32	5.311332e-43	4.098781e-44	1.048393e-5	7.678366e-14	1.203014e-17	2.788784e-44	1.689829e-76	5.616578e-75	5.670966e-7	2.227041e-43	2.147727e-40	1.949590e-83	1.627002e-41	1.921745e-20	5.830750e-32	1.000000e+0	2.839680e-16	2.178202e-87	3.535615e-73	3.804950e-14	1.744799e-30	5.268094e-6	9.087705e-7	1.425319e-35	5.661739e-24	1.016871e-13	6.720644e-35	1.361699e-14	1.146860e-4	2.390048e-5	7.877114e-8	1.700711e-23	5.839094e-12	4.079025e-3	6.561381e-2	5.976155e-24	1.000000e+0	2.482198e-11	1.905702e-34	6.357770e-10	6.565501e-17	1.000000e+0	8.087829e-8	1.000000e+0	1.000000e+0	2.774320e-8	9.079552e-9	1.000000e+0	3.125767e-3	4.476877e-44	2.917971e-18	5.808204e-16	1.104693e-42	1.432104e-21	9.546424e-23	1.000000e+0	2.396779e-6	3.177876e-2	8.999339e-10	1.000000e+0	1.000000e+0	5.608770e-1	1.000000e+0	1.000000e+0	3.859950e-9	1.269801e-8	8.590977e-3	3.286727e-1	5.743203e-6	1.000000e+0	1.755611e-5	1.000000e+0	7.900367e-17	1.000000e+0	1.000000e+0	7.611806e-23	NA	1.000000e+0	4.091934e-13	1.000000e+0	7.684937e-4	5.120311e-28	1.000000e+0	1.967364e-20	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsHepg2Mybl2sc81192	5.287780e-196	2.638168e-188	5.750425e-108	7.687254e-271	7.635205e-109	3.015201e-195	1.765441e-284	2.671624e-188	6.653084e-174	1.361919e-97	6.003954e-84	1.518209e-167	6.770553e-86	3.224400e-94	4.091478e-97	1.405871e-19	1.076273e-52	6.066368e-65	7.999622e-91	4.689238e-162	1.417300e-154	1.100951e-23	3.511847e-110	1.476475e-79	2.098579e-144	8.304154e-82	3.458346e-52	1.906776e-73	2.410821e-4	1.546614e-42	1.709197e-153	1.986024e-131	2.400045e-40	4.872987e-70	2.431479e-18	2.619081e-12	6.529352e-68	1.449686e-44	1.448062e-32	3.406317e-64	1.274912e-32	3.844767e-20	6.914880e-14	5.823179e-15	5.736452e-50	3.553397e-17	8.061480e-6	5.362066e-5	7.646649e-55	8.547156e-1	2.645540e-20	1.384220e-74	7.246770e-39	1.714979e-36	1.007699e-3	2.565586e-12	4.561922e-3	7.537624e-2	6.354449e-11	2.511859e-15	3.912568e-4	6.300125e-15	3.659132e-59	5.058997e-35	2.542855e-22	2.073227e-58	1.141119e-41	4.590343e-38	3.115308e-5	1.666847e-14	4.910374e-4	4.949095e-14	5.776803e-4	3.845726e-16	9.829978e-8	7.352544e-8	9.838523e-1	6.362426e-13	1.465972e-14	4.017843e-8	3.063538e-19	2.997955e-14	1.000000e+0	1.537262e-8	4.960236e-7	2.981043e-43	1.000000e+0	3.992064e-1	3.853715e-32	NA	5.257996e-1	3.342442e-46	1.000000e+0	5.157282e-3	4.680637e-45	3.643940e-2	1.359332e-44	8.438822e-2	5.466148e-2	1.587563e-5	
HaibTfbsHepg2Nficsc81335	2.976739e-169	7.308902e-171	7.917066e-106	6.932205e-231	1.200897e-106	9.155449e-166	2.507289e-240	5.747503e-171	1.144719e-143	6.524493e-74	3.005664e-60	1.007135e-140	3.183685e-65	3.746567e-73	5.038845e-76	1.099665e-10	1.018308e-40	3.856938e-47	1.552742e-82	8.926693e-168	2.300340e-157	7.028556e-21	1.449029e-97	2.428973e-79	3.527211e-160	9.275893e-82	3.151042e-40	9.271635e-70	6.278952e-2	1.853280e-33	3.295306e-155	2.375283e-135	1.890361e-29	1.780308e-71	1.930258e-10	1.379431e-7	1.219845e-58	1.476144e-41	1.426047e-27	6.785278e-58	8.129915e-30	3.916361e-12	1.107560e-8	4.789291e-13	6.159434e-37	5.367393e-15	3.902245e-5	6.207262e-7	7.494169e-43	1.000000e+0	2.217162e-20	6.702813e-87	3.120833e-15	1.732096e-38	1.673244e-3	7.274846e-5	2.846582e-6	1.167535e-2	3.352057e-6	1.499639e-14	2.488926e-2	8.608624e-13	2.187855e-58	5.420429e-29	1.726171e-17	7.526544e-57	1.530426e-43	1.033005e-36	5.048627e-4	2.502336e-9	1.462202e-6	8.391790e-14	2.364712e-3	5.947350e-11	3.634904e-2	4.184112e-2	1.000000e+0	9.590967e-11	5.861849e-14	8.107501e-9	1.254226e-5	5.081498e-12	1.000000e+0	2.587493e-5	3.895567e-2	3.676979e-36	NA	1.000000e+0	6.122571e-33	NA	1.000000e+0	5.202597e-30	1.000000e+0	2.031566e-2	6.291470e-47	1.178380e-4	4.981047e-30	1.000000e+0	6.310205e-2	6.478091e-1	
HaibTfbsHepg2Nrsf	3.365657e-5	2.526650e-2	3.661421e-14	3.200634e-11	2.309688e-14	2.423955e-5	4.295519e-12	2.197483e-2	8.272257e-6	NA	NA	6.649260e-6	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.428720e-4	3.501176e-8	NA	5.416238e-2	NA	NA	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	2.236667e-3	NA	NA	NA	3.917977e-1	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	5.736507e-1	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	8.617410e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	1.630276e-3	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	6.598702e-1	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	3.302738e-9	NA	NA	1.000000e+0	2.259880e-1	1.000000e+0	
HaibTfbsHepg2P300	4.548972e-294	6.840083e-279	2.965193e-234	0.000000e+0	7.886852e-236	1.239557e-288	0.000000e+0	3.960510e-279	5.218030e-223	7.014342e-134	3.266940e-93	1.374092e-216	3.000537e-94	7.627273e-108	9.478006e-112	4.096990e-15	4.817700e-75	1.026123e-75	2.064680e-120	0.000000e+0	3.562230e-311	5.167414e-47	1.771568e-199	2.412522e-138	5.029233e-277	6.765458e-142	2.947819e-61	9.832891e-114	1.000000e+0	6.333088e-51	2.031941e-272	1.679414e-247	6.640894e-55	1.220379e-111	2.122093e-15	4.706859e-11	2.493784e-91	1.653414e-59	1.850282e-44	3.422356e-89	1.885587e-45	3.189736e-18	3.512184e-13	1.085344e-20	4.582690e-20	8.586528e-24	7.157437e-3	1.200608e-6	3.158930e-70	5.052495e-5	2.488647e-34	7.837611e-225	3.478607e-8	4.222733e-84	1.728820e-5	3.284342e-7	1.369468e-5	2.205880e-3	1.511128e-9	2.704579e-6	3.184463e-4	9.713581e-23	6.827495e-111	1.295327e-16	3.381874e-23	5.751459e-106	1.645334e-79	1.304952e-61	2.163395e-14	8.694143e-20	1.339486e-15	1.463150e-24	5.119233e-6	4.994351e-36	1.669584e-8	3.850021e-13	1.000000e+0	4.052934e-2	2.235753e-25	2.390639e-12	8.008414e-7	1.921813e-2	3.786725e-2	1.000000e+0	1.764224e-13	3.216422e-65	1.000000e+0	1.911340e-2	3.683121e-44	NA	8.289403e-3	4.315887e-61	1.000000e+0	7.306809e-4	6.064922e-87	2.630519e-12	9.296945e-42	9.109803e-2	6.465893e-3	2.847355e-1	
HaibTfbsHepg2Pol24h8	5.685992e-161	6.095093e-169	6.047653e-37	2.578183e-230	1.629449e-37	1.259925e-161	6.731657e-232	5.426163e-170	5.622821e-125	7.524993e-68	6.457609e-67	1.320950e-119	3.808582e-99	3.067792e-116	1.032202e-122	2.413696e-20	3.129105e-46	6.192658e-58	2.897980e-51	4.167429e-59	6.379855e-94	1.598478e-4	5.821882e-65	3.433814e-74	4.663674e-92	3.354062e-80	1.212126e-30	3.821087e-79	1.338646e-7	3.513737e-21	1.955243e-108	2.143491e-84	8.448223e-3	9.203768e-76	1.000000e+0	8.360290e-14	7.353200e-53	1.051788e-50	1.512641e-33	1.236527e-41	1.036902e-34	9.625700e-10	1.179180e-1	1.776514e-27	2.384639e-126	6.487761e-31	3.700386e-19	3.172475e-7	5.064871e-63	5.353279e-5	1.394116e-7	4.051387e-7	2.527980e-22	4.039913e-2	3.182470e-9	1.813240e-11	1.104647e-5	1.500048e-6	1.652032e-9	3.329561e-28	7.947440e-2	5.266635e-29	1.175280e-28	1.133347e-59	6.456152e-22	1.245396e-29	5.156219e-12	1.907378e-40	1.000000e+0	9.405692e-1	1.000000e+0	1.298874e-3	6.116061e-4	4.344014e-5	7.013187e-4	2.619038e-5	5.494590e-8	3.457818e-36	1.024974e-2	3.992988e-35	9.764595e-13	1.066415e-45	1.000000e+0	1.309291e-37	9.199618e-6	5.308967e-43	7.573157e-6	1.305361e-1	1.510808e-35	2.467913e-1	1.000000e+0	1.091112e-13	1.000000e+0	4.893773e-13	8.838666e-39	NA	1.241855e-34	6.037911e-2	2.721797e-6	1.000000e+0	
HaibTfbsHepg2Pol2	2.137842e-167	3.451889e-168	4.145562e-57	3.773267e-260	6.483666e-58	2.239429e-168	1.101491e-268	1.929111e-169	3.635783e-128	3.956210e-64	3.862699e-56	7.771399e-122	6.150804e-89	1.161502e-104	1.149219e-108	2.299887e-18	7.799364e-39	1.636773e-43	6.099332e-46	2.950323e-83	1.516933e-115	5.412530e-5	9.608963e-94	4.016339e-72	1.266371e-96	6.384623e-79	1.660771e-37	9.333917e-74	4.072890e-4	1.401324e-25	1.157817e-108	2.935246e-91	6.286168e-3	7.353342e-81	4.985715e-2	1.568784e-11	1.357812e-44	1.254801e-64	5.768609e-39	9.077220e-38	3.015985e-40	3.094322e-8	8.987542e-3	6.405198e-37	1.056111e-125	1.874052e-35	6.070607e-20	1.873954e-6	4.482605e-49	2.477125e-13	6.371247e-10	1.702899e-16	7.163682e-14	1.810667e-1	2.162807e-5	5.780381e-15	1.781654e-5	5.529424e-3	2.227002e-10	3.545702e-30	1.041988e-1	7.325142e-30	1.139033e-29	9.326131e-78	3.708012e-10	5.044872e-29	1.358224e-19	5.488580e-33	2.651369e-3	1.000000e+0	5.057375e-4	5.569819e-5	1.385790e-6	1.436280e-16	7.127488e-5	5.168720e-11	2.092641e-5	2.695349e-50	4.558376e-4	6.643306e-33	1.866086e-7	5.154803e-34	1.000000e+0	4.920381e-41	4.487686e-11	2.325510e-56	4.346218e-5	1.251883e-5	1.842729e-28	4.119513e-2	1.000000e+0	3.263582e-24	1.888703e-3	1.639929e-12	1.096718e-54	NA	2.286023e-32	8.759379e-7	7.736599e-8	1.377549e-2	
HaibTfbsHepg2Rad21	4.345980e-203	2.217615e-165	5.144609e-237	2.243222e-276	3.235275e-238	2.654517e-202	1.578042e-291	3.699375e-165	2.192185e-145	7.554275e-64	1.187780e-43	7.887372e-142	3.758490e-43	2.044325e-46	2.676447e-48	1.685572e-4	2.466595e-31	1.385385e-30	5.707127e-71	2.871675e-218	3.991379e-187	8.118856e-21	3.527803e-97	2.429694e-75	2.103356e-166	1.099810e-72	1.103372e-33	2.055366e-61	1.000000e+0	1.759542e-25	1.912179e-165	3.420054e-147	4.939919e-29	7.928901e-52	8.404212e-12	6.736746e-1	3.761626e-56	1.417036e-26	1.753985e-21	1.137699e-61	2.085291e-21	1.713125e-3	1.084112e-6	4.931730e-9	6.232877e-12	2.529397e-2	1.000000e+0	4.759182e-7	2.708052e-32	9.651659e-2	3.428092e-13	1.607415e-183	3.284140e-2	5.663493e-54	5.075106e-3	8.969472e-3	1.329369e-5	2.743174e-1	5.548929e-4	5.259722e-4	1.477769e-2	4.010739e-9	4.091563e-57	8.793929e-7	1.754093e-13	3.819778e-54	1.049486e-49	1.395193e-33	2.006683e-25	2.019332e-10	9.039651e-20	1.763741e-9	1.000000e+0	1.099048e-24	4.236864e-4	1.414825e-14	1.000000e+0	1.150295e-2	3.272201e-9	3.277236e-5	1.000000e+0	2.648931e-1	1.000000e+0	1.406904e-2	2.600442e-14	6.974810e-24	1.000000e+0	8.843159e-9	1.561579e-25	1.000000e+0	1.000000e+0	1.496756e-33	1.584982e-6	4.837774e-7	2.711457e-44	2.516380e-16	2.263587e-18	9.799711e-9	1.236782e-5	1.084595e-2	
HaibTfbsHepg2Rxra	2.972081e-180	7.640742e-171	4.066029e-123	4.041264e-249	1.207844e-123	1.779966e-177	1.650655e-255	2.657392e-171	1.145086e-137	3.687861e-71	1.751054e-51	8.503641e-134	5.128281e-57	9.526658e-66	8.795990e-69	3.525851e-8	5.794356e-37	2.972799e-36	6.160679e-65	6.482063e-191	1.089132e-182	1.265772e-20	1.166075e-106	1.188500e-87	7.139617e-183	6.782619e-87	4.608088e-44	1.208083e-65	7.851369e-1	3.181910e-36	7.072986e-181	3.805546e-165	1.902355e-24	2.239804e-81	4.528922e-8	1.048308e-4	3.802286e-60	1.237932e-48	5.921360e-36	5.580996e-61	1.286386e-37	3.841327e-6	9.457710e-8	2.800294e-20	6.818061e-19	3.899553e-10	4.488500e-1	6.404597e-4	9.167800e-38	1.000000e+0	1.217384e-21	9.119350e-116	9.127361e-9	3.904425e-36	2.153096e-5	1.357361e-3	1.517473e-2	3.043252e-3	1.420899e-3	2.501787e-6	7.573508e-1	2.154063e-19	1.127839e-74	8.356787e-18	1.404013e-16	5.576833e-71	4.863887e-52	4.271823e-36	5.593978e-14	1.137183e-5	5.674429e-9	4.958943e-15	2.076992e-2	1.338822e-20	1.118484e-1	3.859280e-6	1.000000e+0	3.161710e-5	3.781465e-16	2.734259e-6	1.750917e-1	1.611921e-1	1.000000e+0	2.343093e-3	1.923273e-6	1.189296e-37	1.000000e+0	2.026615e-1	1.384215e-29	NA	1.000000e+0	9.372675e-36	1.000000e+0	1.931608e-1	5.429497e-53	2.974529e-3	4.111984e-30	4.130297e-2	1.684034e-2	1.000000e+0	
HaibTfbsHepg2Sin3ak20	3.746365e-130	8.311842e-129	1.852766e-37	2.196132e-182	5.563153e-38	2.043660e-131	2.728971e-187	8.821232e-130	3.656677e-86	5.163191e-57	2.038060e-60	2.014107e-82	5.460107e-73	5.100110e-72	1.934461e-75	3.600384e-18	4.319305e-41	5.186003e-51	2.403246e-27	5.459929e-42	2.180754e-62	1.240890e-7	7.092020e-54	1.788225e-56	5.679298e-57	7.623487e-62	4.040970e-27	1.324088e-57	1.938635e-9	1.574289e-19	1.054122e-72	1.695244e-51	8.333055e-7	1.026580e-46	7.975057e-7	2.736556e-9	3.832527e-35	8.118052e-31	9.803886e-20	1.065986e-22	1.547857e-20	1.802157e-6	2.807992e-5	8.526314e-18	2.768974e-63	1.407507e-6	2.809735e-7	9.211383e-8	1.027233e-44	1.569350e-3	2.260635e-8	5.518585e-7	5.950819e-15	2.118492e-2	2.201101e-4	5.987562e-11	1.353216e-5	1.423512e-2	4.411558e-8	9.926101e-11	3.999714e-4	7.176774e-17	4.368898e-16	6.604032e-28	5.095358e-8	1.328773e-15	1.090974e-9	6.877332e-26	1.284462e-1	1.834591e-3	6.305985e-4	1.455946e-6	4.227053e-2	3.837650e-3	1.407571e-4	4.309860e-5	3.739699e-2	7.232326e-16	8.766780e-6	1.616830e-17	1.755451e-11	5.308703e-17	1.000000e+0	1.807029e-12	5.412404e-5	1.771772e-49	7.019703e-6	7.972124e-5	9.917654e-23	2.397297e-2	8.127851e-1	1.618243e-22	8.620347e-3	2.253543e-1	1.088034e-27	4.189148e-1	2.869625e-19	1.533781e-4	7.612160e-7	2.760438e-3	
HaibTfbsHepg2Sp1	2.244680e-260	2.486182e-249	8.059249e-164	0.000000e+0	2.099760e-164	7.755063e-259	0.000000e+0	4.060393e-250	2.459307e-190	9.673345e-109	2.804368e-85	2.699328e-186	2.030106e-92	2.651595e-100	3.701838e-104	8.692187e-15	2.980140e-63	6.876502e-66	4.850342e-86	1.185044e-237	8.294013e-243	4.523244e-33	1.301568e-149	8.329505e-115	3.146864e-220	6.549082e-119	1.029460e-52	8.939164e-93	2.622403e-2	1.957463e-43	4.343968e-220	2.372368e-189	6.332910e-34	8.951101e-104	1.074211e-14	3.367011e-11	1.351415e-75	1.492935e-55	1.800712e-36	5.257926e-72	7.481278e-38	3.398299e-12	3.668584e-10	1.512792e-23	3.849907e-42	4.181511e-17	7.148485e-5	4.959635e-4	9.807852e-59	1.949280e-3	7.232336e-24	3.955166e-124	1.643052e-12	7.987383e-42	4.949827e-6	2.374090e-7	4.919428e-3	1.584501e-3	1.277295e-8	2.927322e-5	1.976991e-1	5.885215e-22	9.997519e-76	5.821373e-26	9.102777e-19	2.320231e-71	9.271253e-58	9.147579e-46	5.800321e-13	8.460551e-9	9.045272e-10	2.751806e-16	1.597159e-6	1.252353e-26	2.734569e-9	4.682247e-10	1.000000e+0	2.481405e-9	1.639948e-16	4.221325e-11	2.046853e-7	2.830039e-8	2.384007e-1	1.594674e-5	5.809385e-8	1.951132e-58	1.000000e+0	4.255558e-3	1.167204e-35	NA	1.000000e+0	8.619958e-47	3.750243e-2	1.497939e-2	1.725242e-69	2.292692e-7	7.302215e-38	6.711084e-4	1.006587e-3	7.528844e-2	
